392540, 3.3425e+006, -0, -0.0894, 10.1667, 26.1294, 7.45098, -4.60426, 7.74481
393780, 3.3423e+006, 0, -0.0698, 10.1667, 21.1928, 6.77795, -8.98802, 6.27889
394900, 3.342e+006, -0, -0.0413, 10.1667, 14.4757, 8.05536, -14.9, 4.314
395950, 3.3418e+006, 0, -0.0311, 10.1667, 9.8004, 9.49967, -18.0879, 3.03108
396950, 3.3417e+006, -0, -0.0306, 10.1667, 7.93582, 9.19062, -19.0795, 2.66364
397970, 3.3415e+006, 0, -0.0308, 10.1667, 7.93582, 6.63277, -19.4964, 2.14012
398950, 3.3414e+006, -0, -0.0608, 10.1667, 8.65051, 4.70482, -18.6437, 2.77781
399600, 3.3412e+006, 0, -0.1281, 10.1667, 16.7388, 6.47659, -21.8421, 5.19133
400120, 3.3412e+006, -0, -0.08, 10.1667, 21.3047, 9.25328, -17.4372, 6.43173
400820, 3.3412e+006, 0, -0.0508, 10.1667, 19.6741, 11.7219, -15.0152, 5.82393
401880, 3.3413e+006, -0, -0.0603, 10.1667, 16.7838, 10.1734, -9.09413, 5.00814
403330, 3.3415e+006, 0, -0.0802, 10.1667, 16.1809, 7.69169, -5.15645, 4.81143
405000, 3.3418e+006, -0, -0.0998, 10.1667, 20.6139, 7.59925, -11.8281, 6.13917
